league_,season_,team_,player_,nation_,pos_,age_,born_,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK
ITA-Serie A,2425,Monza,Silvère Ganvoula M'Boussy,CGO,FW,28,1996,7,4,326,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Monza,Stefan Lekovic,SRB,DF,20,2004,7,3,367,4.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Monza,Stefano Sensi,ITA,MF,28,1995,12,2,274,3.0,1,0,1,0,1,1,0,0,0.33,0.0,0.33,0.0,0.0
ITA-Serie A,2425,Monza,Stefano Turati,ITA,GK,22,2001,30,30,2676,29.7,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Monza,Tomás Palacios,ARG,DF,21,2003,8,5,446,5.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Monza,Warren Bondo,FRA,MF,20,2003,20,19,1618,18.0,0,0,0,0,0,0,5,1,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Napoli,Alessandro Buongiorno,ITA,DF,25,1999,22,22,1924,21.4,1,0,1,1,0,0,2,0,0.05,0.0,0.05,0.05,0.05
ITA-Serie A,2425,Napoli,Alessio Zerbin,ITA,"FW,MF",25,1999,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Napoli,Alex Meret,ITA,GK,27,1997,34,34,3005,33.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Napoli,Amir Rrahmani,KVX,DF,30,1994,38,38,3406,37.8,1,3,4,1,0,0,2,0,0.03,0.08,0.11,0.03,0.11
ITA-Serie A,2425,Napoli,Andre-Frank Zambo Anguissa,CMR,MF,28,1995,35,32,2852,31.7,6,4,10,6,0,0,5,0,0.19,0.13,0.32,0.19,0.32
ITA-Serie A,2425,Napoli,Billy Gilmour,SCO,MF,23,2001,26,13,1177,13.1,0,1,1,0,0,0,0,0,0.0,0.08,0.08,0.0,0.08
ITA-Serie A,2425,Napoli,Cyril Ngonge,BEL,FW,24,2000,18,1,216,2.4,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Napoli,David Neres,BRA,FW,27,1997,28,13,1283,14.3,2,4,6,2,0,0,1,0,0.14,0.28,0.42,0.14,0.42
ITA-Serie A,2425,Napoli,Elia Caprile,ITA,GK,22,2001,4,3,325,3.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Napoli,Giacomo Raspadori,ITA,"FW,MF",24,2000,26,11,1103,12.3,6,1,7,6,0,0,1,0,0.49,0.08,0.57,0.49,0.57
ITA-Serie A,2425,Napoli,Giovanni Di Lorenzo,ITA,DF,30,1993,37,37,3330,37.0,3,2,5,3,0,0,6,0,0.08,0.05,0.14,0.08,0.14
ITA-Serie A,2425,Napoli,Giovanni Simeone,ARG,FW,29,1995,30,1,419,4.7,1,1,2,1,0,0,1,0,0.21,0.21,0.43,0.21,0.43
ITA-Serie A,2425,Napoli,Juan Jesus,BRA,DF,33,1991,15,12,1074,11.9,0,1,1,0,0,0,2,0,0.0,0.08,0.08,0.0,0.08
ITA-Serie A,2425,Napoli,Khvicha Kvaratskhelia,GEO,"FW,MF",23,2001,17,15,1178,13.1,5,3,8,4,1,1,1,0,0.38,0.23,0.61,0.31,0.53
ITA-Serie A,2425,Napoli,Leonardo Spinazzola,ITA,"DF,MF",31,1993,27,17,1517,16.9,1,1,2,1,0,0,1,0,0.06,0.06,0.12,0.06,0.12
ITA-Serie A,2425,Napoli,Mathías Olivera,URU,DF,26,1997,32,26,2370,26.3,0,2,2,0,0,0,4,0,0.0,0.08,0.08,0.0,0.08
ITA-Serie A,2425,Napoli,Matteo Politano,ITA,"FW,MF",30,1993,37,34,2804,31.2,3,4,7,3,0,0,3,0,0.1,0.13,0.22,0.1,0.22
ITA-Serie A,2425,Napoli,Michael Folorunsho,ITA,"FW,MF",26,1998,6,0,35,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Napoli,Noah Okafor,SUI,"FW,MF",24,2000,4,0,40,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Napoli,Pasquale Mazzocchi,ITA,"MF,DF",29,1995,20,7,702,7.8,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Napoli,Philip Billing,DEN,MF,28,1996,10,1,197,2.2,1,0,1,1,0,0,1,0,0.46,0.0,0.46,0.46,0.46
ITA-Serie A,2425,Napoli,Rafa Marín,ESP,DF,22,2002,4,1,142,1.6,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Napoli,Romelu Lukaku,BEL,FW,31,1993,36,35,2843,31.6,14,10,24,11,3,4,4,0,0.44,0.32,0.76,0.35,0.66
ITA-Serie A,2425,Napoli,Scott McTominay,SCO,MF,27,1996,34,33,2938,32.6,12,4,16,12,0,0,3,0,0.37,0.12,0.49,0.37,0.49
ITA-Serie A,2425,Napoli,Simone Scuffet,ITA,GK,28,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Napoli,Stanislav Lobotka,SVK,MF,29,1994,32,31,2636,29.3,0,1,1,0,0,0,3,0,0.0,0.03,0.03,0.0,0.03
ITA-Serie A,2425,Napoli,Walid Cheddira,MAR,FW,26,1998,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Parma,Adrian Benedyczak,POL,MF,23,2000,9,2,214,2.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Parma,Adrian Bernabe,ESP,MF,23,2001,21,18,1453,16.1,1,1,2,1,0,0,1,0,0.06,0.06,0.12,0.06,0.12
ITA-Serie A,2425,Parma,Alessandro Circati,AUS,DF,20,2003,6,6,540,6.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Parma,Alessandro Vogliacco,ITA,DF,25,1998,10,10,772,8.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Parma,Ange-Yoan Bonny,FRA,FW,20,2003,37,30,2529,28.1,6,4,10,4,2,2,2,0,0.21,0.14,0.36,0.14,0.28
ITA-Serie A,2425,Parma,Antoine Hainaut,FRA,"DF,MF",22,2002,25,10,1206,13.4,2,0,2,2,0,0,4,0,0.15,0.0,0.15,0.15,0.15
ITA-Serie A,2425,Parma,Botond Balogh,HUN,DF,22,2002,29,23,2053,22.8,0,1,1,0,0,0,5,0,0.0,0.04,0.04,0.0,0.04
ITA-Serie A,2425,Parma,Dennis Man,ROU,"MF,FW",25,1998,33,23,1995,22.2,4,4,8,4,0,0,0,0,0.18,0.18,0.36,0.18,0.36
ITA-Serie A,2425,Parma,Drissa Camara,CIV,FW,22,2002,21,1,447,5.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Parma,Emanuele Valeri,ITA,"DF,MF",25,1998,35,34,2873,31.9,2,6,8,1,1,1,1,0,0.06,0.19,0.25,0.03,0.22
ITA-Serie A,2425,Parma,Enrico Delprato,ITA,"DF,MF",24,1999,34,32,2947,32.7,4,0,4,4,0,0,8,0,0.12,0.0,0.12,0.12,0.12
ITA-Serie A,2425,Parma,Gabriel Charpentier,CGO,FW,25,1999,10,0,271,3.0,1,2,3,1,0,0,1,0,0.33,0.66,1.0,0.33,1.0
ITA-Serie A,2425,Parma,Giovanni Leoni,ITA,DF,17,2006,17,14,1199,13.3,1,0,1,1,0,0,3,1,0.08,0.0,0.08,0.08,0.08
ITA-Serie A,2425,Parma,Hernani,BRA,MF,30,1994,25,15,1327,14.7,3,3,6,0,3,3,7,0,0.2,0.2,0.41,0.0,0.2
ITA-Serie A,2425,Parma,Jacob Ondrejka,SWE,MF,21,2002,12,3,422,4.7,5,0,5,5,0,0,0,0,1.07,0.0,1.07,1.07,1.07
ITA-Serie A,2425,Parma,Lautaro Valenti,ARG,DF,25,1999,20,18,1556,17.3,1,0,1,1,0,0,6,1,0.06,0.0,0.06,0.06,0.06
ITA-Serie A,2425,Parma,Leandro Chichizola,ARG,GK,34,1990,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Parma,Mandela Keita,BEL,MF,22,2002,30,24,1826,20.3,0,2,2,0,0,0,6,1,0.0,0.1,0.1,0.0,0.1
ITA-Serie A,2425,Parma,Mateo Pellegrino,ARG,FW,23,2001,13,8,737,8.2,3,1,4,3,0,0,2,0,0.37,0.12,0.49,0.37,0.49
ITA-Serie A,2425,Parma,Mateusz Kowalski,POL,MF,19,2005,1,1,56,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Parma,Mathias Løvik,NOR,"DF,MF",20,2003,6,0,92,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Parma,Matteo Cancellieri,ITA,"MF,FW",22,2002,27,19,1424,15.8,3,0,3,3,0,0,2,1,0.19,0.0,0.19,0.19,0.19
ITA-Serie A,2425,Parma,Milan Đurić,BIH,FW,34,1990,9,3,268,3.0,1,0,1,1,0,0,1,0,0.34,0.0,0.34,0.34,0.34
ITA-Serie A,2425,Parma,Mohamed Haj,TUN,MF,19,2005,15,3,453,5.0,1,2,3,1,0,0,4,0,0.2,0.4,0.6,0.2,0.6
ITA-Serie A,2425,Parma,Nahuel Estévez,ARG,MF,28,1995,14,7,657,7.3,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Parma,Pontus Almqvist,SWE,"FW,MF",25,1999,29,10,1112,12.4,1,1,2,1,0,0,5,0,0.08,0.08,0.16,0.08,0.16
ITA-Serie A,2425,Parma,Simon Sohm,SUI,MF,23,2001,37,36,2989,33.2,4,0,4,4,0,0,6,0,0.12,0.0,0.12,0.12,0.12
ITA-Serie A,2425,Parma,Valentin Mihaila,ROU,"MF,FW",24,2000,21,16,1288,14.3,0,3,3,0,0,0,2,0,0.0,0.21,0.21,0.0,0.21
ITA-Serie A,2425,Parma,Woyo Coulibaly,MLI,DF,25,1999,14,12,1084,12.0,0,1,1,0,0,0,1,1,0.0,0.08,0.08,0.0,0.08
ITA-Serie A,2425,Parma,Wylan Cyprien,FRA,MF,29,1995,2,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Parma,Yordan Osorio,VEN,DF,30,1994,3,2,172,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Parma,Zion Suzuki,JPN,GK,21,2002,37,37,3314,36.8,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Roma,Alexis Saelemaekers,BEL,"MF,FW",25,1999,22,17,1389,15.4,7,3,10,7,0,0,4,0,0.45,0.19,0.65,0.45,0.65
ITA-Serie A,2425,Roma,Anass Salah-Eddine,MAR,MF,22,2002,3,2,152,1.7,0,1,1,0,0,0,0,0,0.0,0.59,0.59,0.0,0.59
ITA-Serie A,2425,Roma,Angeliño,ESP,"MF,DF",27,1997,38,36,3177,35.3,2,1,3,2,0,0,1,0,0.06,0.03,0.08,0.06,0.08
ITA-Serie A,2425,Roma,Artem Dovbyk,UKR,FW,27,1997,32,27,2418,26.9,12,2,14,10,2,2,0,0,0.45,0.07,0.52,0.37,0.45
ITA-Serie A,2425,Roma,Bryan Cristante,ITA,MF,29,1995,30,23,2045,22.7,4,2,6,4,0,0,8,0,0.18,0.09,0.26,0.18,0.26
ITA-Serie A,2425,Roma,Devyne Rensch,NED,"MF,DF",21,2003,14,5,469,5.2,0,1,1,0,0,0,0,0,0.0,0.19,0.19,0.0,0.19
ITA-Serie A,2425,Roma,Eldor Shomurodov,UZB,FW,29,1995,27,11,1097,12.2,4,4,8,4,0,0,1,0,0.33,0.33,0.66,0.33,0.66
ITA-Serie A,2425,Roma,Enzo Le Fée,FRA,MF,24,2000,6,4,318,3.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Roma,Gianluca Mancini,ITA,DF,28,1996,37,36,3143,34.9,2,0,2,2,0,0,8,0,0.06,0.0,0.06,0.06,0.06
ITA-Serie A,2425,Roma,Leandro Paredes,ARG,MF,30,1994,22,15,1373,15.3,3,1,4,1,2,2,4,0,0.2,0.07,0.26,0.07,0.13
ITA-Serie A,2425,Roma,Lorenzo Pellegrini,ITA,MF,28,1996,25,20,1626,18.1,2,1,3,1,1,1,4,0,0.11,0.06,0.17,0.06,0.11
ITA-Serie A,2425,Roma,Lucas Gourna-Douath,FRA,MF,20,2003,6,2,229,2.5,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Roma,Manu Koné,FRA,MF,23,2001,34,31,2572,28.6,2,1,3,2,0,0,6,0,0.07,0.03,0.1,0.07,0.1
ITA-Serie A,2425,Roma,Mario Hermoso,ESP,DF,29,1995,8,2,251,2.8,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Roma,Mats Hummels,GER,DF,35,1988,14,11,915,10.2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Roma,Matìas Soulé,ARG,MF,21,2003,27,22,1781,19.8,5,5,10,5,0,0,3,0,0.25,0.25,0.51,0.25,0.51
ITA-Serie A,2425,Roma,Mile Svilar,SRB,GK,24,1999,38,38,3420,38.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Roma,Niccolò Pisilli,ITA,MF,19,2004,28,11,1227,13.6,2,1,3,2,0,0,7,0,0.15,0.07,0.22,0.15,0.22
ITA-Serie A,2425,Roma,Nicola Zalewski,POL,MF,22,2002,12,4,533,5.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Roma,Obite N'Dicka,CIV,DF,24,1999,38,38,3420,38.0,0,1,1,0,0,0,2,0,0.0,0.03,0.03,0.0,0.03
ITA-Serie A,2425,Roma,Paulo Dybala,ARG,"FW,MF",30,1993,24,16,1417,15.7,6,3,9,3,3,3,2,0,0.38,0.19,0.57,0.19,0.38
ITA-Serie A,2425,Roma,Samuel Dahl,SWE,DF,21,2003,2,0,43,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Roma,Saud Abdulhamid,KSA,MF,25,1999,4,2,205,2.3,0,1,1,0,0,0,0,0,0.0,0.44,0.44,0.0,0.44
ITA-Serie A,2425,Roma,Stephan El Shaarawy,ITA,"MF,FW",31,1992,31,12,1098,12.2,3,4,7,3,0,0,2,0,0.25,0.33,0.57,0.25,0.57
ITA-Serie A,2425,Roma,Tammy Abraham,ENG,FW,26,1997,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Roma,Tommaso Baldanzi,ITA,"MF,FW",21,2003,31,5,832,9.2,1,1,2,1,0,0,2,0,0.11,0.11,0.22,0.11,0.22
ITA-Serie A,2425,Roma,Victor Nelsson,DEN,DF,25,1998,4,1,187,2.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Roma,Zeki Çelik,TUR,"DF,MF",27,1997,31,27,2256,25.1,0,2,2,0,0,0,5,0,0.0,0.08,0.08,0.0,0.08
ITA-Serie A,2425,Torino,Aaron Ciammaglichella,ITA,MF,19,2005,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Torino,Adam Masina,MAR,DF,30,1994,28,20,1919,21.3,1,2,3,1,0,0,5,0,0.05,0.09,0.14,0.05,0.14
ITA-Serie A,2425,Torino,Adrien Tameze,CMR,"MF,DF",30,1994,20,9,649,7.2,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Torino,Alberto Paleari,ITA,GK,31,1992,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Torino,Alessio Cacciamani,ITA,MF,17,2007,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Torino,Ali Dembélé,FRA,DF,20,2004,15,4,388,4.3,1,0,1,1,0,0,4,1,0.23,0.0,0.23,0.23,0.23
ITA-Serie A,2425,Torino,Alieu Njie,SWE,FW,19,2005,16,0,394,4.4,1,0,1,1,0,0,1,0,0.23,0.0,0.23,0.23,0.23
ITA-Serie A,2425,Torino,Antonio Sanabria,PAR,FW,28,1996,26,16,1318,14.6,2,1,3,2,0,1,2,0,0.14,0.07,0.2,0.14,0.2
ITA-Serie A,2425,Torino,Borna Sosa,CRO,"MF,DF",26,1998,19,14,1181,13.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Torino,Cesare Casadei,ITA,MF,21,2003,15,13,1017,11.3,1,1,2,1,0,0,1,0,0.09,0.09,0.18,0.09,0.18
ITA-Serie A,2425,Torino,Che Adams,SCO,FW,28,1996,36,30,2652,29.5,9,3,12,9,0,1,2,0,0.31,0.1,0.41,0.31,0.41
ITA-Serie A,2425,Torino,Cristiano Biraghi,ITA,DF,31,1992,15,13,1158,12.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Torino,Duván Zapata,COL,FW,33,1991,7,7,587,6.5,3,0,3,3,0,0,1,0,0.46,0.0,0.46,0.46,0.46
ITA-Serie A,2425,Torino,Elif Elmas,MKD,"MF,FW",24,1999,13,12,1021,11.3,4,0,4,4,0,0,0,0,0.35,0.0,0.35,0.35,0.35
ITA-Serie A,2425,Torino,Guillermo Maripán,CHI,DF,30,1994,28,27,2340,26.0,1,1,2,1,0,0,4,1,0.04,0.04,0.08,0.04,0.08
ITA-Serie A,2425,Torino,Gvidas Gineitis,LTU,MF,20,2004,30,15,1430,15.9,3,1,4,3,0,0,5,0,0.19,0.06,0.25,0.19,0.25
ITA-Serie A,2425,Torino,Ivan Ilić,SRB,MF,23,2001,19,9,920,10.2,1,0,1,1,0,0,4,0,0.1,0.0,0.1,0.1,0.1
ITA-Serie A,2425,Torino,Karol Linetty,POL,MF,29,1995,28,18,1540,17.1,1,0,1,1,0,0,6,0,0.06,0.0,0.06,0.06,0.06
ITA-Serie A,2425,Torino,Marcus Pedersen,NOR,"MF,DF",24,2000,29,15,1362,15.1,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Torino,Mërgim Vojvoda,KVX,"DF,MF",29,1995,17,12,1105,12.3,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Torino,Nikola Vlašić,CRO,"MF,FW",26,1997,30,23,2117,23.5,5,4,9,3,2,2,0,0,0.21,0.17,0.38,0.13,0.3
ITA-Serie A,2425,Torino,Raoul Bellanova,ITA,MF,24,2000,1,1,87,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Torino,Saba Sazonov,GEO,DF,22,2002,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Torino,Samuele Ricci,ITA,MF,22,2001,34,34,2825,31.4,1,1,2,1,0,0,8,1,0.03,0.03,0.06,0.03,0.06
ITA-Serie A,2425,Torino,Saúl Coco,EQG,DF,25,1999,32,32,2845,31.6,2,0,2,2,0,0,10,0,0.06,0.0,0.06,0.06,0.06
ITA-Serie A,2425,Torino,Sebastian Walukiewicz,POL,DF,24,2000,29,20,1661,18.5,0,0,0,0,0,0,6,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Torino,Sergiu Perciun,MDA,MF,18,2006,5,0,152,1.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Torino,Tommaso Gabellini,ITA,FW,17,2006,1,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Torino,Valentino Lazaro,AUT,MF,28,1996,33,26,2307,25.6,0,6,6,0,0,0,6,0,0.0,0.23,0.23,0.0,0.23
ITA-Serie A,2425,Torino,Vanja Milinković-Savić,SRB,GK,27,1997,37,37,3330,37.0,0,0,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Torino,Yann Karamoh,FRA,"MF,FW",26,1998,29,10,1046,11.6,0,1,1,0,0,0,2,0,0.0,0.09,0.09,0.0,0.09
ITA-Serie A,2425,Udinese,Alexis Sánchez,CHI,FW,35,1988,13,6,437,4.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Udinese,Arthur Atta,FRA,"MF,FW",21,2003,27,12,1251,13.9,0,1,1,0,0,0,5,0,0.0,0.07,0.07,0.0,0.07
ITA-Serie A,2425,Udinese,Brenner,BRA,"MF,FW",24,2000,9,5,386,4.3,1,2,3,1,0,0,0,0,0.23,0.47,0.7,0.23,0.7
ITA-Serie A,2425,Udinese,Christian Kabasele,BEL,DF,33,1991,16,12,1161,12.9,2,0,2,2,0,0,0,0,0.16,0.0,0.16,0.16,0.16
ITA-Serie A,2425,Udinese,Damián Pizarro,CHI,FW,19,2005,2,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Udinese,Daniele Padelli,ITA,GK,38,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Udinese,Enzo Ebosse,CMR,DF,25,1999,2,0,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Udinese,Florian Thauvin,FRA,"FW,MF",31,1993,25,24,1956,21.7,8,3,11,7,1,3,0,0,0.37,0.14,0.51,0.32,0.46
ITA-Serie A,2425,Udinese,Hassane Kamara,CIV,"MF,DF",30,1994,30,25,2001,22.2,1,4,5,1,0,0,8,1,0.04,0.18,0.22,0.04,0.22
ITA-Serie A,2425,Udinese,Iker Bravo,ESP,FW,19,2005,29,4,682,7.6,2,1,3,2,0,0,3,0,0.26,0.13,0.4,0.26,0.4
ITA-Serie A,2425,Udinese,Jaka Bijol,SVN,DF,25,1999,34,34,2963,32.9,1,0,1,1,0,0,13,1,0.03,0.0,0.03,0.03,0.03
ITA-Serie A,2425,Udinese,James Abankwah,IRL,DF,20,2004,6,0,88,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Udinese,Jesper Karlström,SWE,MF,29,1995,37,36,3186,35.4,0,3,3,0,0,0,9,0,0.0,0.08,0.08,0.0,0.08
ITA-Serie A,2425,Udinese,Jordan Zemura,ZIM,"MF,DF",24,1999,23,13,1415,15.7,1,2,3,1,0,0,2,0,0.06,0.13,0.19,0.06,0.19
ITA-Serie A,2425,Udinese,Jurgen Ekkelenkamp,NED,MF,24,2000,34,20,1892,21.0,3,2,5,3,0,0,2,0,0.14,0.1,0.24,0.14,0.24
ITA-Serie A,2425,Udinese,Keinan Davis,ENG,FW,26,1998,23,10,1066,11.8,2,1,3,2,0,0,2,0,0.17,0.08,0.25,0.17,0.25
ITA-Serie A,2425,Udinese,Kingsley Ehizibue,NED,"MF,DF",29,1995,33,30,2498,27.8,0,1,1,0,0,0,5,0,0.0,0.04,0.04,0.0,0.04
ITA-Serie A,2425,Udinese,Lautaro Gianetti,ARG,DF,30,1993,15,11,878,9.8,1,0,1,1,0,0,4,0,0.1,0.0,0.1,0.1,0.1
ITA-Serie A,2425,Udinese,Lorenzo Lucca,ITA,FW,23,2000,33,27,2353,26.1,12,1,13,11,1,1,10,0,0.46,0.04,0.5,0.42,0.46
ITA-Serie A,2425,Udinese,Maduka Okoye,NGA,GK,24,1999,25,25,2250,25.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Udinese,Martín Payero,ARG,MF,25,1998,25,16,1381,15.3,1,1,2,1,0,0,5,0,0.07,0.07,0.13,0.07,0.13
ITA-Serie A,2425,Udinese,Matteo Palma,GER,DF,16,2008,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Udinese,Nehuén Pérez,ARG,DF,24,2000,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Udinese,Oier Zarraga,ESP,MF,25,1999,22,9,896,10.0,1,0,1,1,0,0,0,0,0.1,0.0,0.1,0.1,0.1
ITA-Serie A,2425,Udinese,Oumar Solet,FRA,DF,24,2000,19,19,1672,18.6,1,2,3,1,0,0,3,1,0.05,0.11,0.16,0.05,0.16
ITA-Serie A,2425,Udinese,Razvan Sava,ROU,GK,22,2002,12,12,1080,12.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Udinese,Rui Modesto,ANG,MF,24,1999,20,4,608,6.8,0,1,1,0,0,0,1,0,0.0,0.15,0.15,0.0,0.15
ITA-Serie A,2425,Udinese,Sandi Lovrić,SVN,MF,26,1998,36,31,2308,25.6,2,3,5,2,0,0,5,0,0.08,0.12,0.19,0.08,0.19
ITA-Serie A,2425,Udinese,Simone Pafundi,ITA,FW,18,2006,9,0,116,1.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Udinese,Souleymane Touré,FRA,DF,21,2003,12,11,733,8.1,1,0,1,1,0,0,2,2,0.12,0.0,0.12,0.12,0.12
ITA-Serie A,2425,Udinese,Thomas Kristensen,DEN,DF,22,2002,24,19,1754,19.5,1,0,1,1,0,0,5,0,0.05,0.0,0.05,0.05,0.05
ITA-Serie A,2425,Venezia,Alessandro Marcandalli,ITA,DF,21,2002,8,5,354,3.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Venezia,Alessio Zerbin,ITA,MF,25,1999,18,17,1518,16.9,1,1,2,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12
ITA-Serie A,2425,Venezia,Alfred Duncan,GHA,MF,31,1993,16,12,957,10.6,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Venezia,Antonio Candela,ITA,"MF,DF",24,2000,14,12,1008,11.2,0,1,1,0,0,0,2,0,0.0,0.09,0.09,0.0,0.09
ITA-Serie A,2425,Venezia,Antonio Raimondo,ITA,FW,20,2004,9,0,94,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
ITA-Serie A,2425,Venezia,Bjarki Bjarkason,ISL,MF,24,2000,9,1,165,1.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0
